#html:true
#separator:tab
#guid column:1
#tags column:2
s_sverige_graensa_tniv	s	Sverige gränsar till Norge i väst.	Sweden borders on Norway in the west.
s_sverige_har_en_lk	s	Sverige har en lång kustlinje.	Sweden has a long coastline.
s_sverige_har_en_lpt	s	Sverige har en lång protestantisk tradition.	Sweden has a long Protestant tradition.
s_sverige_ligger_lfit	s	Sverige ligger långt framme inom telekom.	Sweden is advanced in telecommunications.
s_sverige_var_lae_ejfit	s	Sverige var länge ett jordbruksland förr i tiden.	Sweden was for a long time a farming country.
s_sverige_aer_en_km	s	Sverige är en konstitutionell monarki.	Sweden is a constitutional monarchy.
s_sverige_aer_ett_al	s	Sverige är ett avlångt land.	Sweden is an elongated country.
s_sverige_aer_ett_vl	s	Sverige är ett vackert land.	Sweden is a beautiful country.
s_sverige_aer_kae_fhs	s	Sverige är känt för höga skatter.	Sweden is known for high taxes.
s_sveriges_befolk_adtm	s	Sveriges befolkning är drygt tio miljoner.	Sweden's population is just over ten million.
s_sveriges_landsk_av	s	Sveriges landskap är varierande.	Sweden's landscape is varied.
s_sveriges_landsk_as	s	Sveriges landskod är SE.	Sweden's country code is SE.
s_sveriges_nation_adsj	s	Sveriges nationaldag är den sjätte juni.	Sweden's national day is the sixth of June.
s_sydkorea_aer_ka_fst	s	Sydkorea är känt för sin teknik.	South Korea is known for its technology.
s_synagogan_ligge_vp	s	Synagogan ligger vid Prinsesstorget.	The synagogue is located at Princess Square.
s_saeg_efter_mig	s	Säg efter mig.	Repeat after me.
s_saeg_till_om_du_bh	s	Säg till om du behöver hjälp.	Let me know if you need help.
s_saengen_har_fem_ag	s	Sängen har fem års garanti.	The bed comes with a five-year guarantee.
s_saenglampan_sta_pn	s	Sänglampan står på nattduksbordet.	The bedside lamp is on the nightstand.
s_saesongsarbetar_pjps	s	Säsongsarbetare plockar jordgubbar på sommaren.	Seasonal workers pick strawberries in summer.
s_saett_en_punkt_isam	s	Sätt en punkt i slutet av meningen.	Put a full stop at the end of the sentence.
s_saett_ett_kryss_ir	s	Sätt ett kryss i rutan.	Put a check in the box.
s_saett_paa_skriv_f	s	Sätt på skrivaren först.	Turn on the printer first.
s_saa_hittar_du_rpk	s	Så hittar du restaurangen på kartan.	This is how you find the restaurant on the map.
s_saa_klart_komme_j	s	Så klart kommer jag!	Of course I'm coming!
s_saasen_var_vael_g	s	Såsen var väldigt god.	The sauce was very good.
s_soek_efter_orde_it	s	Sök efter ordet i texten.	Search for the word in the text.
s_soek_paa_intern_fmi	s	Sök på internet för mer information.	Search on the internet for more information.
s_soendag_aer_en_bdfav	s	Söndag är en bra dag för att vila.	Sunday is a good day to rest.
s_tv_programmet_bka	s	TV-programmet börjar kl. åtta.	The TV program starts at eight o'clock.
s_ta_bussen_till_s	s	Ta bussen till stan.	Take the bus to town.
s_ta_chansen_naer_dk	s	Ta chansen när den kommer!	Take the chance when it comes!
s_ta_ett_djupt_an_odil	s	Ta ett djupt andetag och dra in luft.	Take a deep breath and inhale.
s_ta_hand_om_dig	s	Ta hand om dig!	Take care!
s_ta_med_en_regnj_odbr	s	Ta med en regnjacka om det börjar regna.	Bring a raincoat if it starts raining.
s_ta_paa_dig_en_vt	s	Ta på dig en varm tröja.	Put on a warm sweater.
s_ta_tvaaan_till_c	s	Ta tvåan till centrum.	Take bus/train number 2 to the city centre.
s_tack_foer_det_hv	s	Tack för det hjärtliga välkomnandet.	Thank you for the heartfelt welcome.
s_tack_foer_idag	s	Tack för idag!	Thanks for today!
s_tack_snaella_fo_h	s	Tack snälla för hjälpen.	Thank you so much for the help.
s_tack_snaella	s	Tack snälla!	Thank you so much!
s_tartu_aer_en_un	s	Tartu är en universitetsstad.	Tartu is a university town.
s_temperaturen_st_ttg	s	Temperaturen steg till tjugo grader.	The temperature rose to twenty degrees.
s_texten_fortsaet_pns	s	Texten fortsätter på nästa sida.	The text continues on the next page.
s_tidningen_tappa_l	s	Tidningen tappar läsare.	The newspaper is losing readers.
s_tidpunkten_foer_maa	s	Tidpunkten för mötet är ändrad.	The time of the meeting has changed.
s_tidtabellen_vis_na	s	Tidtabellen visar nästa avgångstid.	The timetable shows the next departure time.
s_titta_om_kabeln_sio	s	Titta om kabeln sitter i ordentligt.	Check if the cable is plugged in properly.
s_tja	s	Tja!	Hey! / Hi!
s_tja_det_aer_sva_as	s	Tja, det är svårt att säga.	Well, it's hard to say.
s_tjena	s	Tjena!	Hi!
s_tjenixen	s	Tjenixen!	Hi there!/Hey!
s_tjoho	s	Tjoho!	Woohoo!/Yay!
s_tjuren_betade_pa	s	Tjuren betade på ängen.	The bull grazed in the meadow.
s_tokyo_aer_en_va_ts	s	Tokyo är en väldigt tätbefolkad stad.	Tokyo is a very densely populated city.
s_tortillas_finns_vvm	s	Tortillas finns vid världens mat.	Tortillas are by the international foods.
s_trafiken_paa_de_vrvt	s	Trafiken på den vanliga rutten var tät.	Traffic on the usual route was heavy.
s_transporten_i_sav	s	Transporten i staden är välutvecklad.	The transport system in the city is well developed.
s_trevligt_att_tr	s	Trevligt att träffas!	Nice to meet you!
s_tror_du_paa_uto	s	Tror du på utomjordingar?	Do you believe in aliens?
s_tryck_fyrkant_pt	s	Tryck fyrkant på telefonen.	Press the hash key on the phone.
s_traeden_blommar_im	s	Träden blommar i maj.	The trees blossom in May.
s_tunnelbanan_gaa_vfm	s	Tunnelbanan går var femte minut.	The subway runs every five minutes.
s_tunnelbanestati_lut	s	Tunnelbanestationen ligger under torget.	The subway station is located under the square.
s_turkiet_har_maa_fs	s	Turkiet har många fina stränder.	Turkey has many beautiful beaches.
s_tveka_inte_att_sf	s	Tveka inte att ställa frågor.	Don't hesitate to ask questions.
s_typiskt	s	Typiskt!	That's typical!
s_tyskland_aer_ka_fo	s	Tyskland är känt för öl.	Germany is known for beer.
s_taenk_dig_att_dvl	s	Tänk dig att du vinner lotteriet!	Imagine that you win the lottery!
s_taaget_avgaar_fst	s	Tåget avgår från spår tre.	The train departs from track three.
s_taaget_gaar_den_td	s	Tåget går den tolfte december.	The train departs on the twelfth of December.
s_taaget_koerde_get	s	Tåget körde genom en tunnel.	The train went through a tunnel.
s_taaget_till_goe_af	s	Tåget till Göteborg är fullt.	The train to Gothenburg is full.
s_ungdomen_i_omra_sef	s	Ungdomen i området startade en förening.	The youth in the area started an association.
s_uppgiften_var_e	s	Uppgiften var enkel.	The task was easy.
s_uppsala_ligger_nos	s	Uppsala ligger norr om Stockholm.	Uppsala lies north of Stockholm.
s_ursaekta_var_fi_x	s	Ursäkta, var finns ...?	Excuse me, where is X ?
s_ursaekta_var_fi_t	s	Ursäkta, var finns tacobröd?	Excuse me, where are the tortillas?
s_ursaekta	s	Ursäkta.	Excuse me.
s_vad_betyder_x	s	Vad betyder X?	What does X mean?
s_vad_betyder_det	s	Vad betyder det?	What does that mean?
s_vad_bra_att_du_k	s	Vad bra att du kom!	That's great that you came!
s_vad_brukar_du_sndh	s	Vad brukar du säga när du hälsar?	What do you usually say when you greet?
s_vad_gillar_du_fx	s	Vad gillar du för ...?	What kind of X do you like?
s_vad_gillar_du_ff	s	Vad gillar du för filmer?	What kind of movies do you like?
s_vad_gjorde_du_is	s	Vad gjorde du i söndags?	What did you do on Sunday?
s_vad_goer_du_paa_fndal	s	Vad gör du på fritiden när du är ledig?	What do you do in your free time when you're off?
s_vad_goer_du_paa_f	s	Vad gör du på fritiden?	What do you do in your free time?
s_vad_handlar_fil_o	s	Vad handlar filmen om?	What is the film about?
s_vad_har_du_foer_y	s	Vad har du för yrke?	What is your profession?
s_vad_har_du_paa_did	s	Vad har du på dig i dag?	What are you wearing today?
s_vad_heter_du	s	Vad heter du?	What is your name?
s_vad_haende_naer_dk	s	Vad hände när du klickade?	What happened when you clicked?
s_vad_kan_jag_hja_em	s	Vad kan jag hjälpa er med?	What can I help you with?
s_vad_kul	s	Vad kul!	Great! / How fun!
s_vad_ska_du_goer_ih	s	Vad ska du göra i helgen?	What are you doing this weekend?
s_vad_ska_du_goer_ik	s	Vad ska du göra i kväll?	What are you doing tonight?
s_vad_ska_ni_se	s	Vad ska ni se?	What are you going to see?
s_vad_ska_vi_aeta_ik	s	Vad ska vi äta i kväll?	What are we going to eat this evening?
s_vad_ska_vi_aeta	s	Vad ska vi äta?	What are we going to eat?
s_vad_synd	s	Vad synd!	Too bad!
s_vad_synd_det_re	s	Vad synd! Det regnar.	What a shame! It's raining.
s_vad_talar_du_fo_s	s	Vad talar du för språk?	What languages do you speak?
s_vad_traakigt_at_h	s	Vad tråkigt att höra!	I'm sorry to hear that!
s_vad_vill_du_goe_ih	s	Vad vill du göra i helgen?	What do you want to do this weekend?
s_vad_aer_det_foe_did	s	Vad är det för dag i dag?	What day is it today?
s_vad_aer_det_foe_di	s	Vad är det för datum idag?	What is the date today?
s_vad_aer_det_foe_v	s	Vad är det för väder?	What is the weather like?
s_vad_aer_ditt_ef	s	Vad är ditt efternamn?	What is your last name?
s_vad_aer_ditt_ni_pf	s	Vad är ditt nick på forumet?	What's your handle on the forum?
s_var_foersiktig_mt	s	Var försiktig med tändstickor!	Be careful with matches!
s_var_gaar_den	s	Var går den?	Where does it play?
s_var_ligger_bank	s	Var ligger banken?	Where is the bank?
s_var_tyst	s	Var tyst!	Be silent!
s_var_aer_gaffeln	s	Var är gaffeln?	Where is the fork?
s_var_aer_min_vae	s	Var är min väska?	Where is my bag?
s_var_aer_station	s	Var är stationen?	Where is the station?
s_varfoer_inte	s	Varför inte?	Why not?
s_varfoer_aer_du_s	s	Varför är du sen?	Why are you late?
s_varifraan_komme_b	s	Varifrån kommer bussen?	From where does the bus come?
s_varifraan_komme_d	s	Varifrån kommer du?	Where are you from?
s_varje_dag_boerj_mk	s	Varje dag börjar med kaffe.	Every day starts with coffee.
s_varje_familjeme_heu	s	Varje familjemedlem har en uppgift.	Every family member has a role.
s_varje_maenniska_hr	s	Varje människa har rättigheter.	Every human has rights.
s_varje_maenniska_au	s	Varje människa är unik.	Every person is unique.
s_varje_person_ma_ba	s	Varje person måste betala avgiften.	Each person must pay the fee.
s_varor_foer_bakn_fpah	s	Varor för bakning finns på andra hyllan.	Baking goods are on the second shelf.
s_vart_ska_vi_aak_ih	s	Vart ska vi åka i helgen?	Where are we going this weekend?
s_vasamuseet_aer_emis	s	Vasamuseet är ett måste i Stockholm.	The Vasa Museum is a must-see in Stockholm.
s_vattnet_aer_kal	s	Vattnet är kallt.	The water is cold.
s_vattnet_aer_var_ps	s	Vattnet är varmt på sommaren.	The water is warm in summer.
s_verb_i_presens_sopr	s	Verb i presens slutar ofta på -r.	Verbs in the present tense often end in -r.
s_verbpartiklar_simvis	s	Verbpartiklar sitter ihop med verbet i svenska.	Verb particles attach to the verb in Swedish.
s_vetenskapsmanne_gevu	s	Vetenskapsmannen gjorde en viktig upptäckt.	The scientist made an important discovery.
s_vi_anlitade_en_hus	s	Vi anlitade en hundvakt under semestern.	We hired a dog walker during the holiday.
s_vi_anlaender_de_t	s	Vi anländer den tjugoandra.	We arrive on the twenty-second.
s_vi_anvaender_di_vis	s	Vi använder digitala verktyg i skolan.	We use digital tools at school.
s_vi_arbetade_hel_d	s	Vi arbetade hela dagen.	We worked all day.
s_vi_badade_paa_ekig	s	Vi badade på ett kallbadhus i Göteborg.	We swam at a cold bath house in Gothenburg.
s_vi_behoever_arb_ffiv	s	Vi behöver arbeta för fred i världen.	We need to work for peace in the world.
s_vi_behoever_en_n9stg	s	Vi behöver en ny 90-säng till gästrummet.	We need a new single bed for the guest room.
s_vi_behoever_fle_stvr	s	Vi behöver fler saker till vår resa.	We need more things for our trip.
s_vi_behoever_fun_odivbo	s	Vi behöver fundera över det innan vi bestämmer oss.	We need to ponder it before we decide.
s_vi_behoever_jae_fabb	s	Vi behöver jäst för att baka bröd.	We need yeast to bake bread.
s_vi_behoever_kor_f	s	Vi behöver korrekta fakta.	We need correct facts.
s_vi_behoever_lit_pil	s	Vi behöver lite pepp innan loppet.	We need some pep before the race.
s_vi_behoever_tva_lm	s	Vi behöver två liter mjölk.	We need two liters of milk.
s_vi_bestaellde_ektm	s	Vi beställde en kebabpizza till middag.	We ordered a kebab pizza for dinner.
s_vi_bestaellde_eptk	s	Vi beställde en prinsesstårta till kalaset.	We ordered a Princess cake for the party.
s_vi_bestaellde_mh	s	Vi beställde mat hem.	We ordered food home.
s_vi_bestaellde_ti	s	Vi beställde thaimat igår.	We ordered Thai food yesterday.
s_vi_bestaemde_os_fatedis	s	Vi bestämde oss för att ta ett dopp i sjön.	We decided to take a dip in the lake.
s_vi_besoeker_en_kvs	s	Vi besöker en kyrka varje söndag.	We visit a church every Sunday.
s_vi_besoekte_en_hp	s	Vi besökte en historisk plats.	We visited a historical site.
s_vi_bjoed_paa_ve_l	s	Vi bjöd på vegansk lasagne.	We served vegan lasagna.
s_vi_bodde_paa_et_bv	s	Vi bodde på ett billigt vandrarhem.	We stayed at a cheap hostel.
s_vi_bokade_en_ch_tg	s	Vi bokade en charter till Grekland.	We booked a charter trip to Greece.
s_vi_bor_i_en_sto_l	s	Vi bor i en stor lägenhet.	We live in a big apartment.
s_vi_bor_i_ett_ga_h	s	Vi bor i ett gammalt hus.	We live in an old house.
s_vi_bor_paa_ett_fhic	s	Vi bor på ett fint hotell i centrum.	We are staying at a nice hotel downtown.
s_vi_bor_paa_aatt_v	s	Vi bor på åttonde våningen.	We live on the eighth floor.
s_vi_brukar_mysa_fbpk	s	Vi brukar mysa framför brasan på kvällen.	We usually cozy up by the fire in the evening.
s_vi_brukar_prome_igs	s	Vi brukar promenera i Gamla stan.	We usually take a walk in the Old Town.
s_vi_brukar_ta_bu_ts	s	Vi brukar ta bussen till skolan.	We usually take the bus to school.
s_vi_bytte_lakan_ig	s	Vi bytte lakan i går.	We changed the bedsheets yesterday.
s_vi_boerjar_nu	s	Vi börjar nu.	We start now.
s_vi_chattar_med_vlvd	s	Vi chattar med våra lärare varje dag.	We chat with our teachers every day.
s_vi_dansar_paa_ekic	s	Vi dansar på en klubb i centrum.	We dance at a club downtown.
s_vi_delade_paa_etnsf	s	Vi delade på en tallrik nachos som förrätt.	We shared a plate of nachos as an appetizer.
s_vi_drack_kaffe_pemk	s	Vi drack kaffe på ett mysigt kafé.	We drank coffee at a cosy café.
s_vi_fick_experim_pk	s	Vi fick experimentera på kemilektionen.	We got to experiment during chemistry class.
s_vi_fick_mycket_lid	s	Vi fick mycket läxa i dag.	We got a lot of homework today.
s_vi_firar_alltid_fpvf	s	Vi firar alltid födelsedagar på vår favoritrestaurang.	We always celebrate birthdays at our favourite restaurant.
s_vi_firar_jul_me_fva	s	Vi firar jul med familjen varje år.	We celebrate Christmas with the family every year.
s_vi_firar_midsom_ij	s	Vi firar midsommar i juni.	We celebrate Midsummer in June.
s_vi_firar_morsda_im	s	Vi firar morsdag i maj.	We celebrate Mother's Day in May.
s_vi_flyttade_hit_fa	s	Vi flyttade hit förra året.	We moved here last year.
s_vi_fyllde_flask_ms	s	Vi fyllde flaskorna med sötvatten.	We filled the bottles with freshwater.
s_vi_foeljde_vand_upb	s	Vi följde vandringsleden upp på berget.	We followed the hiking trail up the mountain.
s_vi_gick_en_prom_is	s	Vi gick en promenad i skogen.	We took a walk in the forest.
s_vi_gick_genom_p	s	Vi gick genom parken.	We walked through the park.
s_vi_gick_paa_en_kpm	s	Vi gick på en konstutställning på museet.	We went to an art exhibit at the museum.
s_vi_gick_paa_sta_im	s	Vi gick på stadssafari i Malmö.	We went on a city safari in Malmö.
s_vi_gick_till_mo	s	Vi gick till möbelavdelningen.	We went to the furniture department.
s_vi_gick_tillsam_tk	s	Vi gick tillsammans till konserten.	We went to the concert together.
s_vi_gick_upp_foe_b	s	Vi gick upp för berget.	We went up the mountain.
s_vi_gillar_att_fps	s	Vi gillar att festa på sommaren.	We like to party in the summer.
s_vi_gjorde_en_da_tnb	s	Vi gjorde en dagstur till närmaste by.	We made a day trip to the nearest village.
s_vi_gjorde_en_re_tnif	s	Vi gjorde en resa till Norge i fjol.	We took a trip to Norway last year.
s_vi_gjorde_en_oe_ig	s	Vi gjorde en övning i grammatik.	We did a grammar exercise.
s_vi_gaar_hem_nu	s	Vi går hem nu.	We are going home now.
s_vi_gaar_paa_bio_pf	s	Vi går på bio på fredag.	We are going to the cinema on Friday.
s_vi_gaar_till_de_ofpt	s	Vi går till den öppna förskolan på tisdagar.	We go to the drop-in preschool on Tuesdays.
s_vi_gaar_till_la	s	Vi går till läkaren.	We go to the doctor.
s_vi_gaar_vidare	s	Vi går vidare.	We move on.
s_vi_goer_en_inko_ivgta	s	Vi gör en inköpslista innan vi går till affären.	We make a grocery list before going to the store.
s_vi_hade_bara_sn_h	s	Vi hade bara snabbkaffe hemma.	We only had instant coffee at home.
s_vi_hade_en_fant_uos	s	Vi hade en fantastisk utsikt över staden.	We had a fantastic view of the city.
s_vi_hade_en_unde_dps	s	Vi hade en underbar dag på stranden.	We had a wonderful day at the beach.
s_vi_hade_slaektm_il	s	Vi hade släktmiddag i lördags.	We had a family dinner last Saturday.
s_vi_har_en_bastu_ik	s	Vi har en bastu i källaren.	We have a sauna in the basement.
s_vi_har_en_massa_ag	s	Vi har en massa att göra.	We have a lot to do.
s_vi_har_ett_vikt_mie	s	Vi har ett viktigt möte i eftermiddag.	We have an important meeting this afternoon.
s_vi_har_flera_ol_sh	s	Vi har flera olika streamingtjänster hemma.	We have several different streaming services at home.
s_vi_har_mycket_kmvg	s	Vi har mycket kontakt med våra grannar.	We have a lot of contact with our neighbours.
s_vi_har_naagra_hsva	s	Vi har några hönor som värper ägg.	We have some hens that lay eggs.
s_vi_har_olika_so_oik	s	Vi har olika sorters öl i kylen.	We have different kinds of beer in the fridge.
s_vi_har_samma_fa	s	Vi har samma favoritfilm.	We have the same favourite film.
s_vi_hittade_ett_bbpr	s	Vi hittade ett billigt bord på rean.	We found a cheap table on sale.
s_vi_hittade_fina_kpl	s	Vi hittade fina koppar på loppis.	We found nice cups at the flea market.
s_vi_hittar_kastr_ik	s	Vi hittar kastruller i köksavdelningen.	We find pots in the kitchen department.
s_vi_haaller_tumm	s	Vi håller tummarna.	Fingers crossed.
s_vi_jaemfoer_pri_fk	s	Vi jämför priserna före köp.	We compare the prices before buying.
s_vi_kan_ses_i_mo_odv	s	Vi kan ses i morgon om du vill.	We can meet tomorrow if you like.
s_vi_kan_ses_paa_mej	s	Vi kan ses på måndag efter jobbet.	We can meet on Monday after work.
s_vi_klaettrade_pkvh	s	Vi klättrade på klipporna vid havet.	We climbed the rocks by the sea.
s_vi_kom_naermare_mvd	s	Vi kom närmare målet varje dag.	We got closer to the goal every day.
s_vi_korsade_grae_mson	s	Vi korsade gränsen mellan Sverige och Norge.	We crossed the border between Sweden and Norway.
s_vi_korsade_polc_ur	s	Vi korsade polcirkeln under resan.	We crossed the Arctic Circle during the trip.
s_vi_koepte_broed_pb	s	Vi köpte bröd på bageriet.	We bought bread at the bakery.
s_vi_koepte_en_ho_stg	s	Vi köpte en hopfällbar säng till gästrummet.	We bought a foldable bed for the guest room.
s_vi_koepte_en_ny_tpv	s	Vi köpte en ny TV på varuhuset.	We bought a new TV at the department store.
s_vi_koepte_en_ny_s	s	Vi köpte en ny soffa.	We bought a new sofa.
s_vi_koepte_korv_ikvp	s	Vi köpte korv i korvkiosken vid parken.	We bought hot dogs at the stand by the park.
s_vi_koepte_lite_ftk	s	Vi köpte lite fikabröd till kaffet.	We bought some pastries for the coffee break.
s_vi_koepte_nya_kid	s	Vi köpte nya köksgrejer i dag.	We bought new kitchen stuff today.
s_vi_koerde_tio_mped	s	Vi körde tio mil på en dag.	We drove a hundred kilometres in one day.
s_vi_lagade_midda_t	s	Vi lagade middag tillsammans.	We cooked dinner together.
s_vi_lagade_soppa_mfk	s	Vi lagade soppa med färsk kål.	We cooked soup with fresh cabbage.
s_vi_lanserade_en_np	s	Vi lanserade en ny produkt.	We launched a new product.
s_vi_letar_efter_ebh	s	Vi letar efter ett barnfritt hotell.	We're looking for an adults-only hotel.
s_vi_lyssnar_paa_d3	s	Vi lyssnar på dialog 3.	We listen to dialog 3.
s_vi_laer_oss_nya_fik	s	Vi lär oss nya familjeord i klassen.	We are learning new family-related words in class.
s_vi_maaste_behaa_fpu	s	Vi måste behålla fokus på uppgiften.	We must keep focus on the task.
s_vi_maaste_byta_dpb	s	Vi måste byta däck på bilen.	We have to change the car's tires.
s_vi_maaste_stopp_v	s	Vi måste stoppa våldet.	We must stop the violence.
s_vi_maaste_vara_ti	s	Vi måste vara tidiga imorgon.	We have to be early tomorrow.
s_vi_maaste_vaent_pnb	s	Vi måste vänta på nästa buss.	We have to wait for the next bus.
s_vi_maaste_aendr_p	s	Vi måste ändra planen.	We must change the plan.
s_vi_maaste_oeva_u	s	Vi måste öva uttalet.	We have to practise the pronunciation.
s_vi_moets_paa_ce_kf	s	Vi möts på Centralen klockan fem.	We'll meet at Central Station at five.
s_vi_odlar_vaara_eg	s	Vi odlar våra egna grönsaker.	We grow our own vegetables.
s_vi_packade_foer_vv	s	Vi packade för växlande väder.	We packed for changing weather.
s_vi_peppade_lage_if	s	Vi peppade laget inför finalen.	We hyped up the team before the final.
s_vi_planerade_en_bgs	s	Vi planerade en bilresa genom Sverige.	We planned a car trip through Sweden.
s_vi_planerar_att_bkis	s	Vi planerar att bestiga Kebnekaise i sommar.	We plan to climb Kebnekaise this summer.
s_vi_planerar_att_gpmi	s	Vi planerar att gå på museum imorgon.	We plan to go to a museum tomorrow.
s_vi_planerar_att_slk	s	Vi planerar att segla längs kusten.	We plan to sail along the coast.
s_vi_planerar_att_vifis	s	Vi planerar att vandra i fjällen i sommar.	We plan to hike in the mountains this summer.
s_vi_planerar_att_asia	s	Vi planerar att åka snowboard i Alperna.	We are planning to go snowboarding in the Alps.
s_vi_pratade_och_as	s	Vi pratade och åt samtidigt.	We talked and ate at the same time.
s_vi_pratade_om_fe	s	Vi pratade om filmen efteråt.	We talked about the movie afterwards.
s_vi_pratade_om_v	s	Vi pratade om vädret.	We talked about the weather.
s_vi_promenerade_ggs	s	Vi promenerade genom Gamla stan.	We walked through the Old Town.
s_vi_promenerade_isi	s	Vi promenerade i stan igår.	We walked downtown yesterday.
s_vi_promenerar_oip	s	Vi promenerar ofta i parken.	We often walk in the park.
s_vi_reser_alltid_ij	s	Vi reser alltid i juli.	We always travel in July.
s_vi_reser_i_juli_va	s	Vi reser i juli varje år.	We travel in July every year.
s_vi_reste_till_sfm	s	Vi reste till Spanien förra månaden.	We traveled to Spain last month.
s_vi_ritade_ett_sis	s	Vi ritade ett släktträd i skolan.	We drew a family tree at school.
s_vi_satt_i_vagn_t	s	Vi satt i vagn två.	We sat in carriage two.
s_vi_satt_paa_str_hd	s	Vi satt på stranden hela dagen.	We sat on the beach all day.
s_vi_satt_vid_flo_oap	s	Vi satt vid floden och åt picknick.	We sat by the river and had a picnic.
s_vi_satte_ihop_eb	s	Vi satte ihop ett bord.	We assembled a table.
s_vi_ses_alltid_ej	s	Vi ses alltid efter jobbet.	We always meet after work.
s_vi_ses_i_oeverm	s	Vi ses i övermorgon.	See you the day after tomorrow.
s_vi_ses_klockan_si	s	Vi ses klockan sju imorgon.	We'll meet at seven tomorrow.
s_vi_ses_klockan_a	s	Vi ses klockan åtta.	We'll meet at eight o'clock.
s_vi_ses_naesta_v	s	Vi ses nästa vecka.	See you next week.
s_vi_ses_paa_fred_o	s	Vi ses på fredag, okej?	We'll meet on Friday, okay?
s_vi_ses_paa_loer	s	Vi ses på lördag.	We'll meet on Saturday.
s_vi_ses_paa_spor_ik	s	Vi ses på sportbaren i kväll.	See you at the sports bar tonight.
s_vi_ses_snart	s	Vi ses snart.	See you soon.
s_vi_simmade_i_sj_hd	s	Vi simmade i sjön hela dagen.	We swam in the lake all day.
s_vi_sjoeng_karao_hk	s	Vi sjöng karaoke hela kvällen.	We sang karaoke all evening.
s_vi_ska_baka_bul_ih	s	Vi ska baka bullar i helgen.	We're going to bake buns this weekend.
s_vi_ska_besoeka_mih	s	Vi ska besöka Malmö i helgen.	We will visit Malmö this weekend.
s_vi_ska_bowla_ef_j	s	Vi ska bowla efter jobbet.	We're going bowling after work.
s_vi_ska_fira_hen_f	s	Vi ska fira hennes födelsedag.	We're going to celebrate her birthday.
s_vi_ska_fiska_vi_sih	s	Vi ska fiska vid sjön i helgen.	We're going fishing at the lake this weekend.
s_vi_ska_flyga_ti_pnv	s	Vi ska flyga till Paris nästa vecka.	We are going to fly to Paris next week.
s_vi_ska_flytta_tenl	s	Vi ska flytta till en ny lägenhet.	We are going to move to a new apartment.
s_vi_ska_fortsaet_dng	s	Vi ska fortsätta diskutera nästa gång.	We'll continue discussing next time.
s_vi_ska_ge_bort_dgs	s	Vi ska ge bort den gamla skrivaren.	We're going to give away the old printer.
s_vi_ska_grilla_hi	s	Vi ska grilla hamburgare imorgon.	We are going to barbeque burgers tomorrow.
s_vi_ska_gaa_paa_bik	s	Vi ska gå på bio i kväll.	We are going to the cinema this evening.
s_vi_ska_intervju_eka	s	Vi ska intervjua en känd artist.	We're going to interview a famous artist.
s_vi_ska_mingla_pk	s	Vi ska mingla på konferensen.	We will mingle at the conference.
s_vi_ska_mysa_und_f	s	Vi ska mysa under filten.	We will cuddle under the blanket.
s_vi_ska_resa_til_iis	s	Vi ska resa till Italien i sommar.	We're going to travel to Italy this summer.
s_vi_ska_resa_til_sis	s	Vi ska resa till Spanien i sommar.	We will travel to Spain this summer.
s_vi_ska_simma_ihis	s	Vi ska simma i havet i sommar.	We will swim in the sea this summer.
s_vi_ska_skapa_en_nb	s	Vi ska skapa en ny blogg.	We are going to create a new blog.
s_vi_ska_ta_en_bu_tl	s	Vi ska ta en burgare till lunch.	We're going to have a burger for lunch.
s_vi_ska_traeffa_vik	s	Vi ska träffa vänner i kväll.	We will meet friends tonight.
s_vi_ska_traeffa_vi	s	Vi ska träffa vänner ikväll.	We will meet friends tonight.
s_vi_ska_traeffa_vki	s	Vi ska träffa våra kusiner ikväll.	We will meet our cousins tonight.
s_vi_ska_aeta_mid_ks	s	Vi ska äta middag klockan sex.	We will eat dinner at six.
s_vi_ska_aaka_til_gis	s	Vi ska åka till Gotland i sommar.	We're going to Gotland this summer.
s_vi_ska_aaka_vat_psih	s	Vi ska åka vattenskidor på sjön i helgen.	We are going to water-ski on the lake this weekend.
s_vi_skrattade_aa_s	s	Vi skrattade åt skämtet.	We laughed at the joke.
s_vi_smaapratade_mvvpb	s	Vi småpratade medan vi väntade på bussen.	We made small talk while waiting for the bus.
s_vi_sov_i_ett_ta_vs	s	Vi sov i ett tält vid sjön.	We slept in a tent by the lake.
s_vi_sover_i_sepa_s	s	Vi sover i separata sovrum.	We sleep in separate bedrooms.
s_vi_spelade_brae_hk	s	Vi spelade brädspel hela kvällen.	We played board games all evening.
s_vi_spelade_ett_ns	s	Vi spelade ett nytt spel.	We played a new game.
s_vi_spelar_boule_ipvo	s	Vi spelar boule i parken varje onsdag.	We play boules in the park every Wednesday.
s_vi_spelar_braed	s	Vi spelar brädspel	we play boardgames
s_vi_spelar_ett_bi	s	Vi spelar ett brädspel ikväll.	We are playing a boardgame tonight.
s_vi_spelar_kort_pf	s	Vi spelar kort på fredagskvällarna.	We play cards on Friday evenings.
s_vi_spelar_kort_vf	s	Vi spelar kort varje fredag.	We play cards every Friday.
s_vi_spelar_schac_pl	s	Vi spelar schack på lördagar.	We play chess on Saturdays.
s_vi_spenderade_dpd	s	Vi spenderade dagen på Djurgården.	We spent the day on Djurgården.
s_vi_sprang_fem_kim	s	Vi sprang fem kilometer i morse.	We ran five kilometres this morning.
s_vi_stod_och_vae_vb	s	Vi stod och väntade vid bagagebandet.	We stood waiting by the baggage carousel.
